id_cliente;nome_cliente;cpf_cliente;email;cidade;id_loja
1875;Hadassa Siqueira;895.716.324-73;maya70@example.org;Novais de Novais;23
1876;Diogo Fernandes;325.016.489-51;jademendes@example.net;Pimenta;54
1877;Maria Luiza Jesus;026.851.473-90;aazevedo@example.com;Teixeira do Galho;40
1878;Cauê Vargas;093.567.824-74;zaparecida@example.org;Moreira de Vasconcelos;42
1879;Vinícius Pires;869.741.503-93;oliveiraolivia@example.org;Montenegro Paulista;21
1880;Daniela Rocha;674.835.129-46;dante74@example.net;Fernandes das Flores;26
1881;Dr. Davi Luiz Lima;765.920.184-02;rpastor@example.com;Oliveira de Ferreira;44
1882;Asafe Correia;452.610.839-15;opimenta@example.org;Cardoso;8
1883;Sra. Jade Ferreira;257.160.489-94;erick68@example.com;Ramos;26
1884;João Gabriel Martins;675.012.839-40;silveiraelisa@example.org;Silveira das Pedras;10
1885;Giovanna Correia;276.189.503-77;xcastro@example.net;Martins;15
1886;Henry Monteiro;295.641.038-51;maria-juliavargas@example.net;Abreu;4
1887;Luana Casa Grande;340.159.768-00;ravi-luccateixeira@example.org;Pires;9
1888;Zoe Moraes;384.290.156-98;da-matamaria-fernanda@example.org;Brito de Pastor;9
1889;Maria Fernanda Sá;176.453.029-25;ester54@example.com;Brito;38
1890;Dr. Vitor Hugo Vieira;372.980.546-00;pcosta@example.net;Moreira do Galho;3
1891;Sr. João Silveira;283.540.197-05;rrocha@example.net;Rocha;39
1892;Bruno Sales;503.184.276-80;eloa10@example.org;Albuquerque das Flores;17
1893;Maya Sousa;860.359.142-33;fmelo@example.com;da Cruz Grande;39
1894;Maria Alice Silveira;910.842.637-69;kgarcia@example.org;Duarte;33
1895;Dr. Isaque Rocha;743.859.126-37;alicia03@example.net;Duarte da Mata;50
1896;Maria Cecília Lopes;531.804.692-42;cassianofernando@example.org;Sousa;44
1897;Gabrielly Garcia;632.758.409-83;nicolasda-paz@example.net;da Mata de Nunes;25
1898;Benício Lima;601.485.972-11;usilveira@example.org;Costela de Souza;43
1899;Noah das Neves;473.589.261-37;fernando76@example.org;Peixoto;43
1900;Thales Brito;645.780.912-01;tda-cruz@example.com;Lopes Verde;13
1901;José Miguel Monteiro;397.640.258-38;heloisa65@example.org;Macedo;35
1902;Liz Sousa;791.465.832-46;viniciusfogaca@example.org;Moraes Alegre;6
1903;Hadassa Montenegro;062.579.148-76;zda-mota@example.net;da Luz;8
1904;Kaique Vasconcelos;354.796.208-00;gustavorodrigues@example.com;Andrade de Goiás;28
1905;Milena Azevedo;089.125.346-70;alima@example.com;Cunha;40
1906;Maria Luiza da Luz;749.358.026-00;lbarros@example.org;Fernandes;7
1907;Isaac Siqueira;965.243.087-00;vianaana-julia@example.org;Moreira de Goiás;17
1908;Henrique Freitas;286.573.049-29;ana-vitoria00@example.org;Viana do Amparo;5
1909;Valentim Albuquerque;109.725.384-88;daniel61@example.net;Pereira Verde;12
1910;Bruna Correia;650.297.483-00;cnascimento@example.org;Vieira do Amparo;43
1911;Rodrigo Abreu;804.716.529-11;arthur-gabriel71@example.net;Barros Grande;12
1912;Hellena Costela;213.946.805-89;bryan03@example.com;Melo;7
1913;Maria Cecília Moreira;856.193.240-60;gguerra@example.org;Leão;11
1914;Srta. Ana Beatriz Rezende;306.428.915-24;cavalcantehenry@example.org;Aragão de Minas;29
1915;Anna Liz Campos;238.106.947-03;dantelima@example.org;Camargo;17
1916;Luigi Peixoto;681.904.325-24;dnovaes@example.com;Alves da Praia;24
1917;Caio Azevedo;203.678.419-40;salesapollo@example.com;Souza das Pedras;39
1918;Vitor Hugo Sampaio;179.204.836-03;vinicius49@example.com;Guerra;45
1919;Lucas Gabriel Montenegro;062.537.418-53;zoeferreira@example.net;Mendonça;31
1920;Diego Pereira;419.857.062-02;ana-vitoriacorreia@example.net;Marques das Flores;21
1921;Antonella Peixoto;530.782.961-21;meloana-beatriz@example.net;Moreira Alegre;32
1922;Alice Carvalho;627.305.914-43;alopes@example.org;Peixoto do Galho;22
1923;João Gabriel Guerra;867.509.312-86;maysasouza@example.com;Aparecida da Serra;47
1924;Luiz Otávio Monteiro;231.579.680-68;carolinacassiano@example.com;Andrade do Sul;30
1925;Luna Souza;846.031.795-10;kaique05@example.net;Farias;19
1926;Caio Correia;184.230.657-07;kaique32@example.org;Abreu;14
1927;Antonella Casa Grande;948.510.237-23;bento87@example.net;da Luz;42
1928;Srta. Nina Mendes;982.570.146-30;jmoura@example.org;Cunha;10
1929;Stella Barros;810.754.369-66;juliaferreira@example.com;Cunha Alegre;49
1930;Dr. Rael da Paz;526.198.703-21;jose-miguelporto@example.com;Duarte;20
1931;Bernardo Martins;892.407.531-41;emanuelly38@example.net;Moraes;52
1932;Eduarda Abreu;476.385.920-00;valentinanogueira@example.com;Duarte do Galho;6
1933;Anna Liz Silveira;207.918.563-21;mateus15@example.net;Gonçalves;11
1934;Calebe Ribeiro;074.592.863-38;albuquerquehellena@example.org;da Paz da Praia;31
1935;Mateus das Neves;574.219.068-94;camposeloa@example.org;da Cruz;10
1936;Rael Cavalcante;967.085.423-74;rael44@example.net;Fonseca de Sousa;32
1937;Dra. Maria Alice Novaes;618.934.502-60;fonsecaleandro@example.com;Cunha dos Dourados;17
1938;Hellena Moraes;274.801.659-94;marceloda-conceicao@example.net;da Luz da Prata;17
1939;Pedro Lucas Albuquerque;473.502.189-23;maria-clara77@example.com;Marques;1
1940;Henry Guerra;695.307.814-66;isiscassiano@example.org;Viana;43
1941;Zoe Cardoso;136.749.825-28;bcarvalho@example.com;Peixoto;20
1942;Gael Henrique Albuquerque;456.910.382-06;gabrielcirino@example.org;Rezende Paulista;30
1943;Luigi Moreira;481.092.376-22;vicentecirino@example.org;Gomes;37
1944;Srta. Nina Novais;170.249.358-04;salesjuliana@example.net;Pacheco da Praia;25
1945;Dr. José Pedro Cavalcante;137.490.586-01;kfernandes@example.com;Mendonça;17
1946;Nicole Lima;879.324.165-82;costelaana-luiza@example.org;da Cunha de Peixoto;47
1947;Luiz Felipe Câmara;804.135.692-33;rochamariana@example.com;Fonseca;13
1948;Arthur Gabriel Brito;193.402.675-16;alexia23@example.com;Monteiro da Serra;51
1949;José Pedro Pacheco;901.854.367-57;maria-clara90@example.com;Fernandes;13
1950;Heloisa Moura;067.483.529-83;lmachado@example.org;Campos do Norte;2
1951;Gael Marques;264.158.079-94;rcastro@example.com;Caldeira de Rios;3
1952;Maria Clara Fonseca;732.685.049-65;ana-liz91@example.com;Costela de Pires;48
1953;Noah Abreu;965.347.802-83;maria-julia35@example.net;Mendes Verde;25
1954;Heitor Sampaio;364.290.157-34;marianagoncalves@example.com;Teixeira da Praia;34
1955;Maria Júlia da Luz;587.963.421-37;luisa15@example.com;da Mota;14
1956;Isis Dias;024.981.376-96;novaisyago@example.net;Dias de Goiás;5
1957;Joana Farias;037.625.918-30;raul83@example.org;Guerra Verde;53
1958;Francisco Silveira;913.746.250-43;benjamin73@example.com;Araújo;20
1959;Caio Fogaça;063.152.987-02;sousajoao-miguel@example.com;Moreira de Goiás;35
1960;Milena Pires;963.127.485-37;isabel60@example.org;Carvalho;5
1961;Fernanda Viana;974.028.163-03;aragaofelipe@example.org;Pires;39
1962;Maya Aparecida;781.542.096-67;maria-eduarda79@example.net;Costa de Moreira;53
1963;Isaac Almeida;614.289.375-28;maria-julia89@example.org;Almeida da Praia;11
1964;Emilly Jesus;027.953.418-32;earaujo@example.org;Castro;43
1965;Emilly da Costa;613.408.972-96;emanuella99@example.net;Rocha do Campo;36
1966;Dra. Giovanna da Cruz;769.024.813-69;piresjade@example.net;Campos do Sul;53
1967;Juliana Aparecida;709.416.253-70;antonioda-conceicao@example.com;Martins do Oeste;7
1968;Luísa Ribeiro;409.271.386-03;correiaisaac@example.com;Vieira;32
1969;Maria Julia da Cunha;316.954.278-82;vitor08@example.net;Souza Verde;17
1970;Apollo Costa;207.593.861-02;laviniapinto@example.net;Campos;20
1971;Sra. Eduarda Costela;026.315.987-68;elisaguerra@example.com;Abreu de Goiás;37
1972;Pedro Lucas Peixoto;915.208.376-40;camposjoao-vitor@example.net;Cunha de Minas;9
1973;Lunna Abreu;042.198.675-11;imoreira@example.org;Moura do Campo;27
1974;Srta. Isabela Araújo;548.931.276-91;lcostela@example.net;da Mata;7
1975;Sra. Lunna da Costa;815.604.937-39;oliviacarvalho@example.com;Cardoso Verde;37
1976;Sr. Thiago Fernandes;258.736.019-68;da-cruzcaue@example.net;Oliveira;10
1977;Luísa da Rosa;487.302.591-50;ian50@example.net;Rezende;18
1978;João Pedro Jesus;403.287.961-31;clarice93@example.com;Moraes do Galho;13
1979;Bento Montenegro;297.385.614-00;xda-mata@example.net;Freitas;13
1980;Dante Cardoso;387.124.695-64;almeidamarina@example.org;Farias da Praia;27
1981;Larissa Novaes;467.250.319-43;carolinaviana@example.com;Campos de Cassiano;12
1982;Dr. Henry Fernandes;027.368.914-22;vianaleonardo@example.org;Casa Grande de Rocha;48
1983;Maria Laura Fonseca;314.620.897-04;dporto@example.org;da Paz da Praia;33
1984;Sr. João Vitor Fogaça;598.310.624-42;esthervieira@example.net;Sampaio de Teixeira;19
1985;Maria Vitória Moraes;085.692.731-77;da-rochamurilo@example.org;Borges de Freitas;54
1986;Dr. Lorenzo Vargas;217.485.396-55;vasconcelosryan@example.org;Andrade do Galho;51
1987;Stella Montenegro;850.762.439-10;borgeshenrique@example.com;Cavalcanti;5
1988;Enrico Guerra;408.951.627-76;fda-cruz@example.net;Cirino;21
1989;Isaac Nogueira;872.504.193-23;manuella81@example.com;Lopes de Guerra;12
1990;João Gabriel Carvalho;083.249.175-60;slopes@example.com;Cassiano das Pedras;31
1991;João Guilherme Alves;473.651.829-46;cda-costa@example.net;Moreira de Minas;22
1992;Olívia Macedo;492.738.560-47;theo69@example.org;da Cruz de Minas;32
1993;Dr. Pedro Henrique Guerra;423.980.157-50;novaisfernanda@example.com;Gomes das Pedras;1
1994;Stella Azevedo;182.694.507-58;hadassa87@example.org;Aragão;9
1995;Ravi Lucca Costela;374.096.125-25;tda-rosa@example.net;Monteiro do Galho;23
1996;Benjamim da Luz;596.823.471-73;ymontenegro@example.net;Aragão;40
1997;Dr. Bernardo Sousa;267.539.481-55;kamillycamara@example.org;Andrade de Freitas;2
1998;Bianca da Cunha;653.291.074-07;erickrodrigues@example.net;Macedo Paulista;45
1999;Beatriz Freitas;203.984.561-51;fernandesjulia@example.com;da Costa;54
2000;Liam Novaes;501.927.483-60;tjesus@example.org;Mendonça;42
2001;Ana Julia Vasconcelos;423.190.567-34;sousamariane@example.org;Fonseca;11
2002;Davi Lucas Pereira;184.236.590-89;joao70@example.net;Ferreira;14
2003;Mariane Brito;143.289.057-32;umendes@example.net;Campos de Goiás;21
2004;Paulo Barbosa;028.934.517-05;maria-claracamargo@example.com;da Costa de Cassiano;50
2005;João Miguel da Cruz;127.890.536-77;zferreira@example.org;Câmara;13
2006;Murilo Borges;658.403.192-60;bianca52@example.com;Carvalho de Aragão;6
2007;Isabella Guerra;702.359.864-29;luiza87@example.org;Pacheco do Sul;45
2008;Dr. Breno Vargas;129.540.376-52;rodrigofonseca@example.org;Teixeira;40
2009;Srta. Allana Pires;548.972.016-67;caraujo@example.net;Correia Grande;49
2010;Vinícius da Conceição;024.138.576-80;henry90@example.org;da Rosa;4
2011;Benício Duarte;480.627.953-65;alicegoncalves@example.com;Câmara;23
2012;Gabriela Teixeira;305.972.481-41;abreuvalentina@example.com;Guerra;7
2013;Igor Machado;702.836.914-50;cirinocarolina@example.net;Novaes;10
2014;Heloisa Cunha;971.354.280-05;mgarcia@example.com;Andrade da Praia;32
2015;Aylla Monteiro;390.657.421-07;enzo69@example.net;da Cruz;42
2016;Dra. Ana Sophia Mendonça;936.258.071-30;caio65@example.net;Fogaça Grande;33
2017;Sra. Gabriela Freitas;709.632.841-69;acirino@example.com;Lima Grande;34
2018;Emilly Machado;126.093.745-34;sousaisaac@example.org;Lopes;25
2019;Bernardo Pastor;401.538.962-05;zsales@example.net;Moura;6
2020;Luiz Felipe Rios;879.635.041-57;scarvalho@example.com;Brito;43
2021;Lucas Gabriel Lima;964.308.751-48;heloisa91@example.net;Cassiano;22
2022;Luiz Gustavo Campos;356.184.970-93;caio07@example.com;Lima;27
2023;Juliana Silveira;867.124.053-35;mendoncamaysa@example.com;da Paz de Monteiro;14
2024;Isabella Freitas;954.176.283-28;cavalcanticlara@example.org;Barros;11
2025;Gabriela Araújo;649.580.132-70;oliveirafelipe@example.net;Pacheco Verde;7
2026;Gustavo Henrique Freitas;309.581.726-68;duarteisabel@example.net;Moraes;18
2027;Dra. Pietra Freitas;395.621.870-12;carvalhoyuri@example.net;da Cunha de Mendes;18
2028;Camila Camargo;289.345.167-55;machadoravi@example.net;Cardoso;42
2029;Henry Barros;796.201.834-87;daniel55@example.com;Silveira de Mendes;24
2030;Anna Liz Marques;431.752.689-19;clarada-cruz@example.net;Azevedo;13
2031;Sra. Sabrina Fogaça;027.194.835-32;gabriellypastor@example.net;Machado da Praia;7
2032;Ester Pimenta;438.907.615-93;aylla06@example.net;da Conceição Verde;3
2033;Júlia da Mata;109.827.354-05;matheus54@example.net;Camargo;46
2034;Cauê Moura;186.470.952-94;manuela53@example.net;Vieira do Galho;15
2035;Ana Vitória Brito;157.092.384-14;ramosfrancisco@example.com;Rodrigues da Serra;37
2036;Ester da Rosa;594.310.872-60;theodoro69@example.net;Casa Grande;8
2037;Isadora Nunes;407.683.129-22;yurigomes@example.com;Pinto;42
2038;Dr. Ravy Rodrigues;096.814.735-66;henrique63@example.com;Barbosa;1
2039;Bryan Sousa;209.178.365-02;gomesolivia@example.org;Lopes Paulista;29
2040;Antonella Moura;541.769.382-00;carvalhorafaela@example.com;Farias;1
2041;Luiza Novaes;179.523.860-77;luiz-gustavo49@example.org;Barros;36
2042;Bruna Ramos;142.865.730-44;henry40@example.org;Moraes;28
2043;Dr. Gabriel Pacheco;142.379.065-07;caldeiramanuella@example.com;Cassiano;27
2044;Thiago Ramos;496.875.312-82;yasmin18@example.org;Cirino de Peixoto;28
2045;Josué Ribeiro;675.403.218-90;mateus21@example.net;Brito;12
2046;Gabriel Araújo;852.107.349-60;amandacirino@example.net;Silva do Sul;19
2047;Srta. Clara Silveira;462.380.197-78;ana-sophiada-cruz@example.com;da Costa;42
2048;Mariana Macedo;078.392.145-41;tporto@example.com;Melo da Mata;32
2049;Vitor Hugo Sampaio;792.063.851-86;almeidarodrigo@example.org;Vieira;39
2050;Sr. Antony Sales;972.831.640-22;sferreira@example.org;Souza da Prata;12
2051;Giovanna Pastor;276.851.930-86;gustavonovaes@example.org;Garcia;26
2052;Evelyn Rios;276.403.518-71;claricemarques@example.net;Barros;10
2053;Maria Eduarda Pacheco;318.594.720-79;antonellada-cruz@example.com;Silveira de Araújo;21
2054;Sr. Ravy Rezende;078.294.631-31;ycosta@example.com;Garcia de Montenegro;43
2055;Maria Vitória Cardoso;130.624.579-61;elisa42@example.org;Pacheco Alegre;9
2056;Sr. Gael Henrique Correia;051.269.347-16;souzagael-henrique@example.org;Monteiro da Mata;5
2057;Sr. Ian Lima;365.740.298-56;davi-lucca73@example.com;Casa Grande;30
2058;José Pedro Carvalho;678.901.452-76;pietrabarros@example.com;Vieira;29
2059;Heloísa Fogaça;475.108.632-44;wda-cruz@example.com;Barbosa;50
2060;Leandro Pereira;391.045.862-98;lopesbruna@example.net;Rocha do Sul;49
2061;Isaac Nascimento;180.953.246-98;rochabreno@example.org;Azevedo;52
2062;Daniela da Rosa;140.873.569-57;bazevedo@example.net;Nascimento de Machado;10
2063;Evelyn Cirino;147.609.853-01;ana-liviarios@example.com;Cunha do Oeste;49
2064;Leandro Cardoso;106.285.497-76;azevedoapollo@example.net;Camargo do Oeste;17
2065;Isaac Fernandes;597.421.086-76;jose-miguelrocha@example.org;Lima dos Dourados;41
2066;Bryan Mendonça;617.543.982-19;efreitas@example.org;Martins de Ribeiro;26
2067;Davi Lucas Vieira;381.467.920-22;da-motanatalia@example.com;Andrade;30
2068;Luiz Miguel Camargo;945.278.360-56;osilveira@example.com;Nascimento;35
2069;Ana Monteiro;964.580.127-30;maria-vitoria58@example.com;Nunes;48
2070;Vitor Hugo Porto;536.910.278-30;ravypacheco@example.org;Barros de Rocha;9
2071;Luara da Cunha;063.427.895-92;sousamaria-helena@example.net;Vargas;29
2072;Sr. Raul Novais;420.586.931-24;antonellada-mata@example.com;Machado;13
2073;Maria Sophia Marques;782.561.039-30;ivasconcelos@example.net;da Mota;41
2074;Leonardo Monteiro;192.730.586-12;da-motagabriel@example.org;Novaes das Pedras;35
2075;Rafaela Barros;864.213.579-46;saraujo@example.com;Melo de Minas;51
2076;Antony Campos;879.601.453-93;dvasconcelos@example.net;Ribeiro da Mata;50
2077;Arthur Martins;324.695.781-91;sapaulo@example.net;da Luz;16
2078;Théo Brito;041.957.638-00;samuel23@example.org;Fogaça das Flores;37
2079;Sr. Thomas Viana;127.840.356-62;vitor-hugoda-costa@example.com;Costa Grande;22
2080;Dr. Ravy da Rocha;053.712.946-43;josuebarbosa@example.com;Caldeira de Minas;36
2081;Apollo Porto;206.837.195-21;caueviana@example.org;Cardoso da Serra;54
2082;Leonardo da Luz;267.519.843-91;ana-vitoriavasconcelos@example.com;Campos;46
2083;Bianca Rodrigues;548.913.026-15;ana-vitoria37@example.com;Guerra;37
2084;Carolina Silveira;950.472.683-65;joao-felipecorreia@example.com;Pastor de Goiás;37
2085;Sr. Gustavo Rios;520.873.691-86;pachecomanuella@example.org;da Luz da Mata;13
2086;Luiz Henrique Cirino;478.362.915-37;samuel04@example.com;Aragão do Norte;47
2087;Alexia Gomes;982.374.601-03;emanuella37@example.com;Viana;17
2088;Maria Rezende;460.971.538-48;martinslevi@example.com;Fogaça do Oeste;18
2089;Maya Aparecida;160.489.523-33;calves@example.net;Gonçalves;15
2090;Luiz Miguel Rios;174.903.582-05;dante39@example.com;Rocha;22
2091;Sophia Moura;492.385.706-47;yborges@example.com;Nunes das Pedras;30
2092;Sra. Maitê das Neves;958.634.071-66;henriquemonteiro@example.net;Rodrigues Grande;46
2093;Bianca Moura;328.570.146-35;irios@example.com;Caldeira dos Dourados;13
2094;Júlia Santos;049.253.681-33;barrosluan@example.net;da Conceição do Galho;40
2095;Davi Almeida;502.914.683-06;camila95@example.org;Macedo;25
2096;Rebeca Mendes;423.918.607-22;ucorreia@example.org;Moreira de Cunha;9
2097;Mariah Vargas;921.680.435-15;fabreu@example.com;Azevedo;24
2098;Gael Pires;486.953.201-89;fonsecaeduarda@example.com;Camargo;13
2099;Luiz Henrique Cirino;083.947.165-39;melootto@example.org;Machado de da Conceição;18
2100;Davi Lucca Pimenta;734.052.968-38;xrios@example.net;Moura;7
2101;Noah Nogueira;098.315.724-32;castrojoaquim@example.net;Ferreira da Serra;18
2102;Lorenzo Nunes;602.198.735-77;ian75@example.com;Costa;47
2103;Gael Henrique Albuquerque;890.637.241-87;apollo24@example.org;Alves;34
2104;Pedro Miguel Moraes;867.524.319-73;anthony95@example.net;da Rosa;17
2105;Sr. Juan Pinto;723.964.851-64;maitecavalcanti@example.net;Fernandes do Campo;17
2106;Camila da Paz;204.617.935-80;rodriguesvalentim@example.com;Caldeira;13
2107;Maria Isis da Luz;349.682.015-24;cda-cunha@example.com;Nunes do Galho;28
2108;Dra. Maria Cecília Nascimento;574.809.612-94;jramos@example.com;Borges do Galho;41
2109;Isabela Rezende;975.138.042-14;otavio16@example.net;Fogaça do Galho;34
2110;José Pedro da Cruz;780.239.641-78;heloisaferreira@example.org;Freitas de Gonçalves;31
2111;Emanuelly Lopes;920.615.374-99;jcampos@example.com;Mendes da Serra;45
2112;Eduardo da Cruz;095.374.268-74;ravi-lucca24@example.org;Vasconcelos das Flores;34
2113;Alícia Abreu;980.623.147-31;bentocosta@example.com;da Cruz;30
2114;Maria Luiza Fernandes;325.974.861-09;valves@example.com;Lima;20
2115;Apollo Monteiro;461.827.930-31;vianaagatha@example.net;Siqueira;33
2116;Raquel das Neves;436.980.571-66;fcirino@example.com;Santos de Mendonça;38
2117;André Sousa;549.683.702-29;valentina74@example.org;Cavalcante do Amparo;26
2118;Maria Cecília da Conceição;149.568.307-93;valentimrodrigues@example.net;Barros;8
2119;Elisa Carvalho;392.074.681-31;cunhajoao-guilherme@example.net;da Rocha;53
2120;Sra. Sophia da Luz;567.830.291-40;siqueiramaria-fernanda@example.net;Gomes do Sul;28
2121;Levi Leão;831.092.475-50;qviana@example.com;Freitas do Amparo;11
2122;Sra. Maria Isis Guerra;476.092.183-40;luizadas-neves@example.com;Cirino de Minas;29
2123;Maria Clara Araújo;487.916.305-84;ana-clara42@example.org;Lopes;21
2124;Yuri Fonseca;062.483.175-26;bernardo06@example.com;das Neves;47
2125;Marina Costa;903.182.654-51;nogueiramateus@example.net;da Costa;39
2126;Bruno Caldeira;184.503.297-79;rebeca75@example.com;Sampaio;53
2127;Luiz Henrique Cassiano;961.208.734-22;cecilia78@example.org;Barbosa dos Dourados;43
2128;Ísis Costa;871.592.463-73;stephany64@example.org;Rezende de Nascimento;11
2129;Luan Rodrigues;601.495.827-49;viniciuslima@example.net;Porto do Amparo;6
